"Data Source","World Development Indicators",

"Last Updated Date","2025-06-05",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"IDA total","IDA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","55.9556617736816","56.3239593505859","56.551139831543","57.0323715209961","58.0384712219238","58.144458770752","59.0606117248535","58.2134017944336","58.3755683898926","60.1263694763184","59.9083518981934","60.5835418701172","61.4429817199707","62.3252296447754","62.8117599487305","63.4933204650879","63.4827308654785","64.2277679443359","63.9567718505859","64.7728729248047","64.4400177001953","63.7762908935547","64.2078018188477","63.3145294189453","63.682689666748","64.0076675415039","64.6741333007812","65.5144577026367","66.3256378173828","65.4867935180664","64.2282867431641","64.814567565918","63.2755508422852","60.3781204223633","60.0785789489746","63.0388984680176","61.0313491821289","59.5903701782227","62.1589393615723","60.2919006347656","62.2700309753418","62.1196594238281","64.3524169921875","61.8573989868164","63.849178314209","65.0082321166992","65.4189605712891","66.1673889160156","","","","",
"IDA blend","IDB","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.6216430664062","79.9529037475586","79.7557601928711","78.1518325805664","76.6130676269531","75.7247467041016","74.3614730834961","73.6325607299805","68.2984619140625","58.3902282714844","58.2237091064453","72.0489883422852","67.3126831054688","64.4761810302734","69.2188110351562","69.0457763671875","74.0580596923828","69.9915313720703","73.7324905395508","65.3561401367188","69.5630798339844","72.7575378417969","72.8984680175781","","","","","",
"Indonesia","IDN","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.8636474609375","84.2911911010742","","","","","88.7196731567383","87.0508499145508","","80.6327209472656","","","82.8245620727539","","","","","","","","","98.9575119018555","99.2259368896484","","","","","","","",
"IDA only","IDX","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","40.6664581298828","42.6864814758301","43.7768898010254","45.3942718505859","46.6257019042969","46.9293594360352","48.4418182373047","47.6832313537598","48.0368499755859","46.9065399169922","46.8948287963867","49.4043197631836","49.4081611633301","50.3112297058105","52.4897689819336","53.6430511474609","54.1484413146973","54.8349800109863","55.0753517150879","56.1695289611816","55.7285690307617","56.8326301574707","56.2718200683594","55.5465812683105","56.2844696044922","55.5437202453613","55.849178314209","56.1471290588379","57.4908409118652","59.4464492797852","61.7286605834961","60.8423805236816","59.7771682739258","61.0041618347168","61.2055702209473","61.2125396728516","60.7905082702637","59.4754486083984","58.612720489502","57.7941703796387","59.4960517883301","57.0383110046387","57.7970085144043","59.026439666748","60.5389518737793","60.4466705322266","61.4472999572754","61.9588584899902","62.5081214904785","63.4661293029785","63.3159217834473","","","",
"Isle of Man","IMN","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","32.6012687683105","","","","","","","","","","","","","49.7451515197754","57.4780807495117","","","","","","","54.9707984924316","","","","","60.401611328125","58.7137184143066","63.536979675293","","","","","","","","","","","","81.4713287353516","","90.9444885253906","87.1502838134766","","","99.4098434448242","99.8849563598633","","","","",
"Not classified","INX","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","79.4260711669922","85.0393676757812","87.5011215209961","89.6929016113281","89.6417083740234","89.1141586303711","89.6388092041016","88.0776824951172","88.8210220336914","","","","","","96.7449569702148","93.7130966186523","87.1606292724609","","","","","","95.9884796142578","93.4850387573242","97.9014663696289","96.553092956543","","","97.1614227294922","99.7613983154297","94.2207107543945","","","","","","","","",
"Iraq","IRQ","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","46.9360618591309","67.4533081054688","65.7265167236328","","","","","","","","","52.2956695556641","","55.0741882324219","62.176139831543","65.7681503295898","74.1912078857422","48.5288200378418","","","","","","","","","","","47.1912307739258","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.7738723754883","98.2698593139648","","","97.4138336181641","98.0590591430664","98.3814163208008","97.8721923828125","98.3794784545898","","","","98.6543731689453","96.8801116943359","98.9682922363281","99.2456817626953","98.516487121582","99.907829284668","97.9326324462891","98.1383972167969","","","98.1703262329102","","","","","",
"Israel","ISR","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.4828414916992","98.4844665527344","98.9377365112305","99.2391204833984","98.8665771484375","","98.4801788330078","97.7446365356445","","98.5254821777344","98.0375823974609","98.1354598999023","98.7294692993164","97.9472122192383","99.0815277099609","97.7077102661133","98.2612609863281","98.5921478271484","98.1890869140625","97.4843063354492","99.0443572998047","","","",
"Italy","ITA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.2881927490234","","","99.5040969848633","99.87548828125","99.9451522827148","99.6919021606445","99.9863662719727","99.8172073364258","99.006477355957","100","99.653450012207","99.4032363891602","99.3024368286133","99.2555694580078","99.7115631103516","99.8126907348633","99.8636932373047","99.900032043457","99.3824920654297","99.9673080444336","","","",
"Jamaica","JAM","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","85.7393112182617","","","","87.8271331787109","","","","","","","","","","","","","","89.3262786865234","","","","","","","89.7591323852539","","","","83.5728912353516","96.4027328491211","","","93.6385192871094","97.3633193969727","92.7285995483398","49.7534599304199","","","71.9586715698242","","",
"Jordan","JOR","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","66.4407730102539","83.4457931518555","84.2998428344727","83.0056686401367","84.3227386474609","84.1692733764648","83.3907012939453","89.3867568969727","91.1233062744141","89.1737899780273","","91.1760406494141","95.9764404296875","","","","","76.08984375","92.5491180419922","","","","96.7756195068359","","","","","","96.4041213989258","","","96.1300506591797","97.0226287841797","95.1462020874023","","93.8492431640625","","","","98.8163681030273","","","","","","","97.0688323974609","96.1112594604492","94.9493026733398","97.4426803588867","98.786506652832","95.3565979003906","","",
"Japan","JPN","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","99.6971435546875","99.7133712768555","99.8057174682617","99.845947265625","99.8193206787109","99.7621688842773","99.822998046875","99.9110870361328","99.6310272216797","99.8634796142578","99.9221267700195","99.8609313964844","99.8886184692383","99.9218597412109","99.8639831542969","99.9271011352539","99.9578628540039","99.8852233886719","99.9100036621094","99.9479675292969","99.9879302978516","","","","","","","99.9914398193359","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.3018035888672","","","","","","92.4342880249023","94.8392333984375","98.6458129882812","99.3235473632812","99.5500411987305","99.8989105224609","99.5513687133789","99.9313583374023","99.2422103881836","99.1479797363281","99.9162902832031","99.7425231933594","99.4538803100586","98.9325866699219","98.7095718383789","99.4510879516602","99.862548828125","98.7731094360352","98.7716903686523","94.2378234863281","","","","","",
"Kenya","KEN","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","56.7525787353516","49.4884986877441","","65.5536575317383","60.7411613464355","","","","","","","","","","","","","","","","","","","","","","","71.4037933349609","","","","","","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.8833618164062","92.0437622070312","92.0831069946289","94.9440994262695","97.560676574707","96.995231628418","99.5153579711914","96.991943359375","98.3857574462891","96.7289886474609","97.3176116943359","95.9432601928711","97.432258605957","98.3402404785156","99.6566696166992","96.9496307373047","98.0775985717773","97.7878799438477","98.6043930053711","97.7742767333984","98.6290969848633","97.837890625","","","","",
"Cambodia","KHM","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.7386589050293","42.9291496276855","","53.0785598754883","61.9832611083984","55.8619003295898","54.6746482849121","58.3706588745117","56.754451751709","55.7698211669922","57.3306999206543","","","62.003360748291","68.5368804931641","","","","78.6401519775391","78.7918395996094","88.1957702636719","83.6687469482422","84.573127746582","","","","","",
"Kiribati","KIR","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","83.6867523193359","","","","","","","","","","","","","","","","","","","","","67.1718902587891","","86.0651016235352","","","","","","","","","","","","","","","","","76.9892120361328","","","","",
"St. Kitts and Nevis","KNA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.0358810424805","","69.6123809814453","","","","","94.5017013549805","","","","","","","","","","",
"Korea, Rep.","KOR","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","94.5448379516602","91.0961685180664","92.395149230957","93.9861068725586","93.834228515625","92.1361770629883","95.204460144043","95.9070816040039","97.2515029907227","","93.9861297607422","96.8624877929688","96.8574676513672","98.8652420043945","99.3473663330078","99.2788772583008","99.3266525268555","99.3684997558594","99.4376831054688","99.8547210693359","99.4954299926758","99.5080184936523","99.4252471923828","99.275520324707","","","96.8527908325195","99.0380783081055","99.0654602050781","98.8968811035156","98.4722671508789","99.3654708862305","97.4190521240234","98.5435104370117","98.8442687988281","97.2355270385742","98.5837173461914","98.7311401367188","99.3285369873047","99.1040802001953","99.2738418579102","99.4779434204102","99.3471832275391","99.5964965820312","99.3943328857422","99.5034408569336","99.2289581298828","99.3061294555664","99.1194763183594","99.7165985107422","98.7550430297852","","","",
"Kuwait","KWT","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","91.3949966430664","96.2453918457031","95.1626434326172","","58.7216796875","","","97.0048217773438","","95.7311935424805","95.0706100463867","92.2786407470703","92.1999282836914","91.3203277587891","90.0360717773438","","","","","","","","99.3632888793945","","96.925407409668","","91.1965026855469","95.1498565673828","94.5432205200195","97.5565490722656","98.8446731567383","98.9586334228516","","","","","","95.9736862182617","","95.1786880493164","96.0192031860352","","","95.5419006347656","86.0947875976562","","92.6308212280273","","91.6363525390625","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","47.0531806945801","47.4794692993164","48.1661911010742","47.195728302002","47.0018615722656","49.7252388000488","57.5604782104492","56.2441902160645","55.9416809082031","55.4971199035645","54.0323600769043","57.5665702819824","61.4794616699219","62.5071182250977","58.1364784240723","59.8958892822266","62.0254287719727","62.8622398376465","64.6240921020508","65.5451126098633","67.9696197509766","70.8318862915039","69.433349609375","71.7690811157227","73.4966278076172","75.9053115844727","76.4354476928711","77.5650405883789","79.0036468505859","79.2133483886719","78.7756423950195","81.6275405883789","81.3470916748047","81.7435073852539","81.9765167236328","82.6375503540039","83.5451583862305","83.5435409545898","84.8622283935547","84.7026977539062","84.5637664794922","83.8691024780273","83.3010635375977","85.6607208251953","86.4808120727539","86.4562606811523","87.1999664306641","87.3081512451172","87.7976379394531","87.5623779296875","88.1899032592773","88.1415176391602","87.5232315063477","","",
"Lao PDR","LAO","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.209659576416","50.7617797851562","","","53.8254699707031","58.4492797851562","56.1885681152344","53.7610015869141","54.0854187011719","63.016788482666","64.992057800293","63.3821792602539","62.5367813110352","61.8310508728027","61.2468185424805","67.827522277832","69.3623123168945","71.5402908325195","69.2125091552734","71.1483688354492","74.4009399414062","79.1284713745117","80.366943359375","80.6942367553711","82.5692977905273","83.4691772460938","84.878288269043","84.4896011352539","","","","","",
"Lebanon","LBN","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.8994598388672","98.152229309082","93.5085830688477","91.8917922973633","97.8372116088867","93.7594223022461","92.0089492797852","97.4632263183594","92.7243118286133","93.3484497070312","","93.5806503295898","96.2779235839844","","93.7780075073242","","86.7923126220703","97.3294677734375","88.4433975219727","87.2070236206055","87.1870422363281","87.1530532836914","94.7359008789062","95.8183822631836","","",
"Liberia","LBR","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.9166717529297","","","","","","","","44.4406585693359","","","","","","","","",
"Libya","LBY","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","81.6765594482422","","85.9232864379883","","","76.5422821044922","65.263427734375","","72.5425109863281","78.6001129150391","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.7164993286133","","","","95.0764083862305","90.6222991943359","93.7738418579102","88.0501098632812","","89.8760223388672","","","94.9443969726562","95.3790817260742","90.7827301025391","93.7793426513672","","","58.0835800170898","","",
"Latin America & Caribbean","LCN","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","49.4427108764648","49.4300498962402","50.1450614929199","49.0333709716797","48.827880859375","51.6580200195312","58.8146286010742","57.9039497375488","57.4689483642578","57.1992492675781","56.0110206604004","59.3040084838867","62.8065910339355","63.701789855957","60.0422897338867","61.6110610961914","63.8322296142578","64.2762069702148","66.1053771972656","66.9677200317383","69.8758773803711","72.2590408325195","70.67626953125","72.9641189575195","74.7059097290039","77.0734329223633","77.6761627197266","78.7349395751953","80.0958709716797","80.3743362426758","79.9431381225586","82.6126403808594","81.9021377563477","82.5917510986328","82.8904190063477","83.520263671875","84.738166809082","83.9237670898438","85.6878204345703","85.577507019043","85.6562728881836","85.1315994262695","84.6576538085938","86.4279098510742","87.085807800293","86.726676940918","87.3604202270508","87.5070419311523","88.0132522583008","87.8296279907227","88.4743881225586","88.4382095336914","87.6774673461914","","",
"Least developed countries: UN classification","LDC","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","37.7474403381348","39.4058990478516","41.4850387573242","41.8981094360352","42.5024681091309","44.2650489807129","42.915699005127","42.7681083679199","41.7267112731934","41.6585502624512","44.42578125","44.6440315246582","45.4200401306152","48.0335807800293","49.1607208251953","49.6777496337891","50.3021011352539","50.7237396240234","51.675220489502","51.3830108642578","53.0068893432617","52.1698112487793","52.0539817810059","52.8380508422852","52.3458518981934","52.7710304260254","52.7078018188477","54.748161315918","56.4655303955078","58.3116188049316","57.791690826416","56.6173210144043","57.9292793273926","58.0819396972656","58.0627212524414","57.6627197265625","56.4280891418457","55.2676582336426","54.3926391601562","56.0115203857422","54.8961715698242","55.4966011047363","56.3772087097168","57.809928894043","57.8042907714844","58.653018951416","59.2451400756836","59.7751884460449","60.8298797607422","60.5070495605469","","","",
"Low income","LIC","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","49.762149810791","50.3713111877441","51.38671875","52.4861297607422","53.0198783874512","54.011360168457","54.6703605651855","54.0547981262207","52.8998413085938","52.3762512207031","51.7418403625488","51.7927284240723","53.0845985412598","53.6775207519531","54.4118385314941","54.9274597167969","53.5621185302734","52.3759803771973","52.8605308532715","53.7411193847656","52.564208984375","54.505069732666","52.5151100158691","51.2150611877441","52.402271270752","51.2008094787598","51.8300018310547","50.7433013916016","54.1130294799805","55.898998260498","54.689868927002","54.7145195007324","53.6098289489746","56.2463607788086","56.6629219055176","57.0024185180664","56.7522315979004","55.4890098571777","50.9950981140137","50.2790412902832","53.2818794250488","50.1119194030762","50.5064582824707","51.1908912658691","52.5170211791992","52.776309967041","53.401008605957","55.7340316772461","56.9516792297363","58.2270202636719","58.1873016357422","57.675178527832","","",
"Liechtenstein","LIE","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.8264236450195","","78.0847473144531","","","","","","","","98.9972305297852","","","96.7838287353516","","","","",
"Sri Lanka","LKA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","91.4105224609375","","","93.2736892700195","93.3463363647461","","96.3100204467773","90.7183990478516","94.751579284668","92.6191024780273","","","","","","","","","","98.0685882568359","98.5452117919922","","","98.9439926147461","98.9669723510742","","","","94.6303482055664","100","98.5702972412109","98.1181030273438","99.2932968139648","98.5284194946289","99.2007522583008","","99.7966232299805","99.5894775390625","","","","","",
"Lower middle income","LMC","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","45.538330078125","44.9224395751953","44.9163818359375","45.6200790405273","46.5266990661621","47.4029693603516","48.0187911987305","49.7734184265137","50.5420112609863","51.9135208129883","52.3198089599609","53.356990814209","54.4853782653809","55.1624717712402","56.0740089416504","57.194938659668","58.9903984069824","63.2459983825684","63.2223701477051","63.2642784118652","63.330810546875","63.2002487182617","63.3012084960938","63.3869705200195","63.3771018981934","64.1263885498047","64.7695770263672","65.343879699707","66.3892822265625","67.0939788818359","66.4977188110352","69.6594467163086","69.5512771606445","69.8776473999023","70.3865966796875","70.0049896240234","69.1583404541016","69.9646224975586","72.8305587768555","73.8283920288086","73.7718811035156","75.5002822875977","75.8969268798828","77.9038925170898","83.0255737304688","82.9839935302734","79.4299621582031","82.4508285522461","81.4277267456055","86.4901504516602","86.2136611938477","86.9425582885742","68.3623962402344","","",
"Low & middle income","LMY","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","62.9610404968262","62.753978729248","61.9163513183594","61.7437210083008","63.188419342041","64.4064788818359","66.0453720092773","65.704460144043","65.828483581543","65.3834075927734","65.792121887207","66.5063323974609","66.8976287841797","66.6658172607422","67.4517669677734","68.5003433227539","70.2214965820312","70.2202301025391","70.394660949707","71.7746200561523","72.0778503417969","72.5248718261719","73.2089920043945","73.5988693237305","74.6391525268555","74.7150497436523","74.9936218261719","74.8737106323242","74.8940887451172","74.8253936767578","76.5682525634766","75.079719543457","73.9087524414062","73.4356384277344","72.647331237793","73.2421417236328","74.2753601074219","76.4418716430664","76.2595977783203","75.9896774291992","76.2444686889648","74.7975311279297","74.8313064575195","80.0890884399414","80.9895706176758","79.7163162231445","81.6838836669922","81.3833084106445","83.9107818603516","84.1093215942383","84.452392578125","74.2618789672852","","",
"Lesotho","LSO","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","46.6819610595703","70.285400390625","45.6007804870605","41.9600486755371","41.2235488891602","44.6923789978027","45.8740310668945","49.1384811401367","56.3526382446289","58.3567695617676","53.8243408203125","51.6761512756348","60.9806213378906","55.8015785217285","65.8668670654297","64.202018737793","54.563289642334","60.7784118652344","70.6391296386719","58.3356285095215","52.8574295043945","76.9683380126953","72.9505081176758","57.9194717407227","61.806209564209","70.6864776611328","62.0848083496094","66.6039199829102","62.9006118774414","67.4018630981445","76.7949066162109","64.4805679321289","74.0015106201172","71.234260559082","55.9023513793945","76.6532669067383","72.6874771118164","76.8168029785156","72.7465286254883","75.0746612548828","66.8969116210938","77.6793975830078","73.5002899169922","80.6195907592773","","","","","","","78.8175811767578","","",
"Late-demographic dividend","LTE","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.9662094116211","89.656867980957","90.7048416137695","90.6975021362305","90.7526702880859","90.9542694091797","91.297981262207","92.3339920043945","89.8533706665039","87.0904006958008","84.8035736083984","82.5016937255859","86.4034118652344","90.1656036376953","91.9620208740234","91.7449569702148","92.116828918457","89.1129989624023","85.2059020996094","81.3892593383789","92.2934188842773","93.8222427368164","94.9148712158203","95.0618362426758","95.9438934326172","96.1821975708008","96.0766906738281","96.1193084716797","","","",
"Lithuania","LTU","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.8275299072266","97.8524322509766","","98.6357421875","99.847282409668","97.9589385986328","98.6993408203125","97.6254272460938","98.7946624755859","98.2433624267578","96.7830429077148","97.9728775024414","97.9728927612305","98.6019592285156","98.3676605224609","96.6571884155273","97.4285507202148","96.7421798706055","97.5827484130859","98.4056396484375","98.5099029541016","98.5403671264648","98.0614929199219","97.6907272338867","99.068962097168","99.4602890014648","99.5646667480469","","","",
"Luxembourg","LUX","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","91.698486328125","90.8326873779297","88.2655715942383","","","","88.6815185546875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.981330871582","84.1325531005859","","","84.2182006835938","","","","79.8328628540039","","","","",
"Latvia","LVA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.4328536987305","97.5573196411133","95.9145812988281","97.5007705688477","97.7910079956055","97.6825485229492","97.8192825317383","97.1588668823242","93.7621994018555","95.664909362793","94.5368423461914","92.6959228515625","90.4144287109375","92.4446716308594","94.0521926879883","95.0642318725586","97.3113098144531","97.3088836669922","97.6181488037109","97.109260559082","97.0916290283203","98.738899230957","95.8093795776367","","","",
"Macao SAR, China","MAC","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.5444793701172","","","","","","","","","99.533317565918","99.7844161987305","99.5011215209961","99.2957382202148","99.462516784668","98.7124710083008","","",
"St. Martin (French part)","MAF","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","68.7303237915039","70.2221221923828","74.6113891601562","","79.8583374023438","83.454460144043","85.3563613891602","82.1189727783203","80.3429107666016","79.5853271484375","78.059211730957","75.2008895874023","66.2496032714844","66.6637420654297","66.9793472290039","65.7544403076172","63.0439414978027","76.1572723388672","73.4074096679688","69.3179473876953","73.8594665527344","74.0921630859375","73.5910797119141","70.5104598999023","67.5688018798828","66.9455413818359","70.5133590698242","75.5568466186523","74.5843505859375","77.6742935180664","74.9806900024414","67.6847763061523","69.947380065918","71.5608825683594","76.3375396728516","75.6839599609375","78.3425979614258","90.4444122314453","89.0199432373047","87.789176940918","91.3150329589844","88.79345703125","86.9486999511719","93.1988372802734","95.3965377807617","93.6608734130859","95.050422668457","96.0190505981445","92.4845199584961","98.3568115234375","94.3376922607422","","",
"Monaco","MCO","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.5780334472656","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.4896087646484","","","","",
"Moldova","MDA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.8138275146484","","","","","","","95.8305587768555","96.3115921020508","95.801513671875","96.4375381469727","98.1804580688477","96.3584976196289","96.8297882080078","95.5992736816406","97.0167007446289","95.144416809082","96.3750305175781","95.1258163452148","94.5923461914062","94.8386001586914","96.0871505737305","94.2689514160156","94.757942199707","90.2189788818359","97.1116409301758","97.1222305297852","96.0628280639648","91.2780685424805","","",
"Madagascar","MDG","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","35.1761894226074","24.2570896148682","","40.9062805175781","","","","","","","","","","","","","","37.0537796020508","34.4428100585938","41.3291206359863","21.22998046875","34.5016899108887","30.2123107910156","32.2913398742676","33.2676811218262","","","38.9202308654785","52.6605606079102","37.2193298339844","35.3494110107422","55.4480018615723","60.2642211914062","42.9119186401367","36.7656211853027","43.2003784179688","43.2916603088379","50.4006996154785","35.3794593811035","40.1005516052246","41.9477005004883","39.1940116882324","41.2924690246582","43.675838470459","36.1002006530762","","","33.2596282958984","","","","","","",
"Maldives","MDV","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.4646301269531","","","91.7125701904297","89.4636001586914","94.8545913696289","","","","","","","",
"Middle East & North Africa","MEA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","73.5610961914062","73.4748382568359","74.7362823486328","74.7139892578125","75.3284301757812","76.7272262573242","76.1806716918945","76.6030120849609","75.5098419189453","76.9380416870117","77.6994171142578","78.9415512084961","79.2633514404297","80.2187576293945","81.165397644043","82.3991470336914","82.2553482055664","84.3207321166992","82.5458602905273","84.5284423828125","85.0661010742188","84.9065628051758","85.2571029663086","85.1366424560547","84.9554214477539","85.3810577392578","85.7330322265625","85.4688720703125","85.8746719360352","86.3604202270508","86.4990386962891","85.1603164672852","84.2795486450195","83.7718811035156","82.7076721191406","82.616813659668","83.9859237670898","84.6747817993164","85.3116226196289","86.411018371582","87.0218276977539","86.8012084960938","79.0061416625977","79.9769134521484","81.183952331543","83.664192199707","84.8869323730469","84.9426422119141","85.1951675415039","85.5476226806641","85.4992904663086","87.5076599121094","87.1297988891602","","",
